0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
78,105,96,93,91,103,66,89,95,61,76,68,40536704,
83,103,81,58,71,80,62,75,85,61,82,74,87778080,
81,109,82,68,81,77,59,70,79,59,92,77,125598208,
73,86,56,52,77,63,77,76,92,63,80,70,462373856,
38,79,59,63,100,61,85,71,94,68,64,78,1355179392,
45,94,98,41,84,74,62,64,82,73,62,76,1139100544,
164,96,114,56,56,76,58,53,69,68,77,70,2147483647,
196,61,111,43,35,74,58,62,70,71,62,64,2147483647,
176,66,110,15,47,80,40,67,68,79,68,56,2147483647,
145,85,85,0,67,49,34,79,60,63,66,55,2147483647,
161,122,77,18,86,38,71,69,67,79,69,62,2147483647,
154,130,69,26,80,28,74,54,73,73,67,65,2147483647,
144,141,53,36,69,22,77,45,79,66,67,66,2147483647,
150,161,48,44,69,44,77,51,80,69,65,64,2147483647,
180,161,61,43,72,42,65,48,74,74,73,59,2147483647,
256,139,86,55,61,57,77,65,66,59,69,65,2147483647,
254,148,84,50,57,52,59,56,53,52,62,63,2147483647,
187,112,94,77,66,60,58,57,59,61,67,70,756271552,
90,114,49,72,77,56,79,56,79,88,66,75,2147483647,
149,174,60,62,59,42,68,60,72,64,69,67,2147483647,
130,154,49,53,58,41,82,62,75,63,57,51,2147483647,
128,151,41,50,45,35,74,62,79,68,63,55,2147483647,
127,171,47,58,54,43,75,61,91,84,79,63,2147483647,
127,159,44,67,58,46,79,57,89,82,81,73,2147483647,
141,164,39,64,51,46,87,64,88,74,76,60,2147483647,
162,172,41,61,66,50,84,65,89,70,73,62,2147483647,
159,144,53,68,57,46,72,51,86,62,69,53,2147483647,
190,171,66,83,71,50,71,52,88,80,74,56,2147483647,
190,175,60,82,74,58,77,54,79,65,61,59,2147483647,
182,169,56,81,85,37,77,42,62,66,71,68,2147483647,
175,135,43,86,86,43,63,44,67,70,62,62,1207495936,
170,138,73,81,88,50,60,56,74,85,75,68,24049142,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
0,0,0,0,0,0,0,0,0,0,0,0,78,
