0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
245,123,107,75,76,70,68,63,61,74,65,70,178531792,
256,130,98,37,77,28,48,73,40,86,45,67,2147483647,
232,132,103,38,72,23,38,61,42,89,47,72,2147483647,
237,122,98,33,76,28,43,69,58,101,41,62,2147483647,
130,77,67,26,47,71,82,45,70,75,40,79,2147483647,
99,26,57,31,58,55,61,18,68,60,52,60,2147483647,
96,14,72,78,69,61,53,25,58,73,43,53,2147483647,
115,2,61,83,48,53,59,30,49,52,33,49,2147483647,
125,4,51,83,47,41,64,30,40,49,43,46,2147483647,
138,0,45,85,48,43,75,28,36,49,48,44,2147483647,
141,7,40,86,52,34,83,25,42,49,48,49,2147483647,
140,7,53,78,62,40,78,28,46,44,47,52,2147483647,
158,28,68,63,64,37,86,33,55,58,51,52,2147483647,
194,71,68,62,26,6,56,62,45,70,53,56,2147483647,
202,94,84,84,41,16,51,67,44,72,58,67,2147483647,
164,90,94,52,42,49,61,55,35,71,56,61,2147483647,
150,127,91,14,54,71,55,73,67,58,53,59,2147483647,
136,166,83,13,63,62,53,91,52,68,62,53,2147483647,
151,158,82,32,76,54,50,88,45,75,74,71,2147483647,
154,182,84,25,74,51,57,82,61,77,65,63,2147483647,
160,190,90,29,69,47,62,83,59,83,75,62,2147483647,
164,191,88,20,73,48,68,81,52,87,80,67,2147483647,
154,189,102,22,86,62,51,88,63,81,68,62,1457059200,
143,143,118,44,84,72,76,74,74,61,68,61,43264328,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
0,0,0,0,0,0,0,0,0,0,0,0,69,
